"year","HHID","h15dq2","h15dq3","h15dq4","h15dq5"
2009,"1071000205",605,300000,,
2009,"1071000205",701,,,
2009,"1071000205",702,,,
2009,"1071000205",703,,,
2009,"1071000206",201,60000,,
2009,"1071000206",202,80000,,
2009,"1071000206",203,30000,,
2009,"1071000206",204,,,
2009,"1071000206",205,,,
2009,"1071000206",206,,,
2009,"1071000206",207,,,
2009,"1071000206",208,,,
2009,"1071000206",209,5000,,
2009,"1071000206",301,,,
2009,"1071000206",302,,,
2009,"1071000206",303,20000,,
2009,"1071000206",304,,,
2009,"1071000206",305,,,
2009,"1071000206",306,,,
2009,"1071000206",401,,,
2009,"1071000206",402,,,
2009,"1071000206",403,,,
2009,"1071000206",404,,,
2009,"1071000206",405,15000,,
2009,"1071000206",406,,,
2009,"1071000206",407,,,
2009,"1071000206",408,,,
2009,"1071000206",409,,,
2009,"1071000206",410,,,
2009,"1071000206",411,20000,,
2009,"1071000206",501,2500,,
2009,"1071000206",502,,,
2009,"1071000206",503,,,
2009,"1071000206",504,5000,,
2009,"1071000206",505,,,
2009,"1071000206",506,,,
2009,"1071000206",601,261000,,
2009,"1071000206",602,,,
2009,"1071000206",603,20000,,
2009,"1071000206",604,65200,,
2009,"1071000206",605,53600,,
2009,"1071000206",701,,,
2009,"1071000206",702,,,
2009,"1071000206",703,,,
2009,"1071000207",201,15000,,
2009,"1071000207",202,60000,,
2009,"1071000207",203,70000,,
2009,"1071000207",204,,,
2009,"1071000207",205,10000,,
2009,"1071000207",206,40000,,
2009,"1071000207",207,20000,,
2009,"1071000207",208,40000,,
2009,"1071000207",209,,,
2009,"1071000207",301,,,
2009,"1071000207",302,,,
2009,"1071000207",303,,,
2009,"1071000207",304,45000,,
2009,"1071000207",305,,,
2009,"1071000207",306,,,
2009,"1071000207",401,,,
2009,"1071000207",402,,,
2009,"1071000207",403,,,
2009,"1071000207",404,,,
2009,"1071000207",405,,,
2009,"1071000207",406,,,
2009,"1071000207",407,,,
2009,"1071000207",408,,,
2009,"1071000207",409,,,
2009,"1071000207",410,,,
2009,"1071000207",411,,,
2009,"1071000207",501,4000,,
2009,"1071000207",502,1200,,
2009,"1071000207",503,12000,,
2009,"1071000207",504,20000,,
2009,"1071000207",505,,,
2009,"1071000207",506,,,
2009,"1071000207",601,,,
2009,"1071000207",602,,,
2009,"1071000207",603,,,
2009,"1071000207",604,,,
2009,"1071000207",605,,,
2009,"1071000207",701,,,
2009,"1071000207",702,,,
2009,"1071000207",703,,,
2009,"1071000208",201,20000,,
2009,"1071000208",202,,,
2009,"1071000208",203,50000,,
2009,"1071000208",204,5000,,
2009,"1071000208",205,5000,,
2009,"1071000208",206,,,
2009,"1071000208",207,8000,,
2009,"1071000208",208,,,
2009,"1071000208",209,,,
2009,"1071000208",301,,,
2009,"1071000208",302,3000,,
2009,"1071000208",303,,,
2009,"1071000208",304,52000,,
2009,"1071000208",305,,,
2009,"1071000208",306,,,
2009,"1071000208",401,,,
2009,"1071000208",402,2000,,
2009,"1071000208",403,,,
2009,"1071000208",404,,,
2009,"1071000208",405,,,
2009,"1071000208",406,,,
2009,"1071000208",407,,,
2009,"1071000208",408,,,
2009,"1071000208",409,70000,,
2009,"1071000208",410,,,
2009,"1071000208",411,,,
2009,"1071000208",501,,,
2009,"1071000208",502,,,
2009,"1071000208",503,,,
2009,"1071000208",504,,,
2009,"1071000208",505,,,
2009,"1071000208",506,,,
2009,"1071000208",601,330000,,
2009,"1071000208",602,,,
2009,"1071000208",603,22000,,
2009,"1071000208",604,180300,,
2009,"1071000208",605,84000,,
2009,"1071000208",701,,,
2009,"1071000208",702,,,
2009,"1071000208",703,,,
2009,"1071000209",201,50000,,
2009,"1071000209",202,160000,,
2009,"1071000209",203,130000,,
2009,"1071000209",204,50000,,
2009,"1071000209",205,10000,,
2009,"1071000209",206,40000,,
2009,"1071000209",207,40000,,
2009,"1071000209",208,70000,,
2009,"1071000209",209,,,
2009,"1071000209",301,,,
2009,"1071000209",302,20000,,
2009,"1071000209",303,60000,,
2009,"1071000209",304,40000,,
2009,"1071000209",305,,,
2009,"1071000209",306,,,
2009,"1071000209",401,,,
2009,"1071000209",402,10000,,
2009,"1071000209",403,,,
2009,"1071000209",404,,,
2009,"1071000209",405,,,
2009,"1071000209",406,,,
2009,"1071000209",407,,,
2009,"1071000209",408,,,
2009,"1071000209",409,180000,,
2009,"1071000209",410,,,
2009,"1071000209",411,,,
2009,"1071000209",501,7500,,
2009,"1071000209",502,,,
2009,"1071000209",503,6000,,
2009,"1071000209",504,,,
2009,"1071000209",505,9000,,
2009,"1071000209",506,,,
2009,"1071000209",601,1630000,,
2009,"1071000209",602,,,
2009,"1071000209",603,85000,,
2009,"1071000209",604,394200,,
2009,"1071000209",605,105000,,
2009,"1071000209",701,300000,,
2009,"1071000209",702,,,
2009,"1071000209",703,,,
2009,"1071000210",201,40000,,
2009,"1071000210",202,15000,,
2009,"1071000210",203,60000,,
2009,"1071000210",204,0,,
2009,"1071000210",205,5000,,
2009,"1071000210",206,14000,,
2009,"1071000210",207,20000,,
2009,"1071000210",208,10000,,
2009,"1071000210",209,8000,,
2009,"1071000210",301,15000,,
2009,"1071000210",302,0,,
2009,"1071000210",303,0,,
2009,"1071000210",304,20000,,
2009,"1071000210",305,6000,,
2009,"1071000210",306,0,,
2009,"1071000210",401,0,,
2009,"1071000210",402,0,,
2009,"1071000210",403,0,,
2009,"1071000210",404,0,,
2009,"1071000210",405,0,,
2009,"1071000210",406,0,,
2009,"1071000210",407,0,,
2009,"1071000210",408,0,,
2009,"1071000210",409,0,,
2009,"1071000210",410,0,,
2009,"1071000210",411,0,,
2009,"1071000210",501,6000,,
2009,"1071000210",502,4000,,
2009,"1071000210",503,10000,,
2009,"1071000210",504,0,,
2009,"1071000210",505,0,,
2009,"1071000210",506,0,,
2009,"1071000210",601,210000,,
2009,"1071000210",602,0,,
2009,"1071000210",603,65000,,
2009,"1071000210",604,95000,,
2009,"1071000210",605,67000,,
2009,"1071000210",701,0,,
2009,"1071000210",702,0,,
2009,"1071000210",703,0,,
2009,"1073000801",201,30000,,
2009,"1073000801",202,45000,,
2009,"1073000801",203,40000,,
2009,"1073000801",204,,,
2009,"1073000801",205,,,
2009,"1073000801",206,,,
2009,"1073000801",207,15000,,
2009,"1073000801",208,3000,,
2009,"1073000801",209,,,
2009,"1073000801",301,,,
2009,"1073000801",302,,,
2009,"1073000801",303,15000,,
2009,"1073000801",304,,,
2009,"1073000801",305,,,
2009,"1073000801",306,,,
2009,"1073000801",401,,,
2009,"1073000801",402,,,
2009,"1073000801",403,,,
2009,"1073000801",404,,,
2009,"1073000801",405,,,
2009,"1073000801",406,,,
2009,"1073000801",407,,,
2009,"1073000801",408,,,
2009,"1073000801",409,,,
2009,"1073000801",410,,,
2009,"1073000801",411,,,
2009,"1073000801",501,3000,,
2009,"1073000801",502,5000,,
2009,"1073000801",503,12000,,
2009,"1073000801",504,4000,,
2009,"1073000801",505,,,
2009,"1073000801",506,,,
2009,"1073000801",601,18000,,
2009,"1073000801",602,,,
2009,"1073000801",603,8000,,
2009,"1073000801",604,14700,,
2009,"1073000801",605,26000,,
2009,"1073000801",701,,,
2009,"1073000801",702,,,
2009,"1073000801",703,,,
2009,"1073000803",201,,,
2009,"1073000803",202,4000,,
2009,"1073000803",203,6000,,
2009,"1073000803",204,,,
2009,"1073000803",205,2000,,
2009,"1073000803",206,,,
2009,"1073000803",207,4000,,
2009,"1073000803",208,3000,,
2009,"1073000803",209,,,
2009,"1073000803",301,,,
2009,"1073000803",302,3000,,
2009,"1073000803",303,,,
2009,"1073000803",304,,,
2009,"1073000803",305,,,
2009,"1073000803",306,,,
2009,"1073000803",401,,,
2009,"1073000803",402,,,
2009,"1073000803",403,,,
2009,"1073000803",404,,,
2009,"1073000803",405,,,
2009,"1073000803",406,,,
2009,"1073000803",407,,,
2009,"1073000803",408,,,
2009,"1073000803",409,,,
2009,"1073000803",410,,,
2009,"1073000803",411,,,
2009,"1073000803",501,2000,,
2009,"1073000803",502,5000,,
2009,"1073000803",503,4000,,
2009,"1073000803",504,,,
2009,"1073000803",505,,,
2009,"1073000803",506,,,
2009,"1073000803",601,60000,,
2009,"1073000803",602,,,
2009,"1073000803",603,16000,,
2009,"1073000803",604,120000,,
2009,"1073000803",605,,,
2009,"1073000803",701,,,
2009,"1073000803",702,,,
2009,"1073000803",703,,,
2009,"1073000807",201,25000,,
2009,"1073000807",202,,,30000
2009,"1073000807",203,16000,,4000
2009,"1073000807",204,8000,,
2009,"1073000807",205,,,
2009,"1073000807",206,,,
2009,"1073000807",207,8000,,
2009,"1073000807",208,6000,,
2009,"1073000807",209,,,
2009,"1073000807",301,,,
2009,"1073000807",302,,,
2009,"1073000807",303,3000,,
2009,"1073000807",304,,,
2009,"1073000807",305,,,
2009,"1073000807",306,,,
2009,"1073000807",401,,,
2009,"1073000807",402,,,
2009,"1073000807",403,,,
2009,"1073000807",404,,,
2009,"1073000807",405,12000,,
2009,"1073000807",406,,,
2009,"1073000807",407,,,
2009,"1073000807",408,,,
2009,"1073000807",409,,,
2009,"1073000807",410,,,
2009,"1073000807",411,,,
2009,"1073000807",501,2000,,
2009,"1073000807",502,,,
2009,"1073000807",503,5000,,
2009,"1073000807",504,,,
2009,"1073000807",505,,,
2009,"1073000807",506,,,
2009,"1073000807",601,,,
2009,"1073000807",602,,,
2009,"1073000807",603,,,
2009,"1073000807",604,,,
2009,"1073000807",605,,,
2009,"1073000807",701,,,
2009,"1073000807",702,,,
2009,"1073000807",703,,,
2009,"1073000808",201,8000,,
2009,"1073000808",202,20000,,
2009,"1073000808",203,20000,,
2009,"1073000808",204,5000,,
2009,"1073000808",205,,,
2009,"1073000808",206,7000,,
2009,"1073000808",207,5000,,
2009,"1073000808",208,15000,,
2009,"1073000808",209,4200,,
2009,"1073000808",301,17000,,
2009,"1073000808",302,15000,,
2009,"1073000808",303,36000,,
2009,"1073000808",304,,,
2009,"1073000808",305,,,
2009,"1073000808",306,30000,,
2009,"1073000808",401,,,
2009,"1073000808",402,,,
2009,"1073000808",403,,,
2009,"1073000808",404,,,
2009,"1073000808",405,,,
2009,"1073000808",406,,,
2009,"1073000808",407,,,
2009,"1073000808",408,,,
2009,"1073000808",409,12000,,
2009,"1073000808",410,6000,,
2009,"1073000808",411,8000,,
2009,"1073000808",501,4000,,
2009,"1073000808",502,8000,,
2009,"1073000808",503,8000,,
2009,"1073000808",504,12600,,
2009,"1073000808",505,,,
2009,"1073000808",506,,,
2009,"1073000808",601,60000,,
2009,"1073000808",602,,,
2009,"1073000808",603,,,
2009,"1073000808",604,8400,,
2009,"1073000808",605,18000,,
2009,"1073000808",701,3000000,,
2009,"1073000808",702,,,
2009,"1073000808",703,,,
2009,"1073000809",201,,,20000
2009,"1073000809",202,,,
2009,"1073000809",203,,,
2009,"1073000809",204,,,
2009,"1073000809",205,,,
2009,"1073000809",206,,,2000
2009,"1073000809",207,,,
2009,"1073000809",208,,,
2009,"1073000809",209,,,
2009,"1073000809",301,,,
2009,"1073000809",302,,,
2009,"1073000809",303,,,
2009,"1073000809",304,,,
2009,"1073000809",305,,,
2009,"1073000809",306,,,
2009,"1073000809",401,,,
2009,"1073000809",402,,,
2009,"1073000809",403,,,
2009,"1073000809",404,,,
2009,"1073000809",405,,,
2009,"1073000809",406,,,
2009,"1073000809",407,,,
2009,"1073000809",408,,,
2009,"1073000809",409,,,
2009,"1073000809",410,,,
2009,"1073000809",411,,,
2009,"1073000809",501,,,2000
2009,"1073000809",502,,,500
2009,"1073000809",503,,,
2009,"1073000809",504,,,
2009,"1073000809",505,,,
2009,"1073000809",506,,,
2009,"1073000809",601,,,
2009,"1073000809",602,,,
2009,"1073000809",603,,,
2009,"1073000809",604,,,
2009,"1073000809",605,,,
2009,"1073000809",701,,,
2009,"1073000809",702,,,
2009,"1073000809",703,,,
2009,"1073001201",201,,,
2009,"1073001201",202,,,
2009,"1073001201",203,11000,,
2009,"1073001201",204,,,
2009,"1073001201",205,,,
2009,"1073001201",206,,,
2009,"1073001201",207,2500,,
2009,"1073001201",208,7000,,
2009,"1073001201",209,,,
2009,"1073001201",301,,,
2009,"1073001201",302,,,
2009,"1073001201",303,,,
2009,"1073001201",304,,,
2009,"1073001201",305,,,
2009,"1073001201",306,,,
2009,"1073001201",401,,,
2009,"1073001201",402,,,
2009,"1073001201",403,,,
2009,"1073001201",404,,,
2009,"1073001201",405,,,
2009,"1073001201",406,,,
2009,"1073001201",407,,,
2009,"1073001201",408,,,
2009,"1073001201",409,,,
2009,"1073001201",410,,,
2009,"1073001201",411,,,
2009,"1073001201",501,2500,,
2009,"1073001201",502,600,,
2009,"1073001201",503,,,
2009,"1073001201",504,,,
2009,"1073001201",505,,,
2009,"1073001201",506,,,
2009,"1073001201",601,,,
2009,"1073001201",602,,,
2009,"1073001201",603,13000,,
2009,"1073001201",604,5400,,
2009,"1073001201",605,84000,,
2009,"1073001201",701,,,
2009,"1073001201",702,,,
2009,"1073001201",703,,,
2009,"1073001202",201,,,
2009,"1073001202",202,,,
2009,"1073001202",203,,,
2009,"1073001202",204,,,
2009,"1073001202",205,,,
2009,"1073001202",206,,,
2009,"1073001202",207,,,
2009,"1073001202",208,,,
2009,"1073001202",209,,,
2009,"1073001202",301,,,
2009,"1073001202",302,6000,,
2009,"1073001202",303,,,
2009,"1073001202",304,,,
2009,"1073001202",305,,,
2009,"1073001202",306,,,
2009,"1073001202",401,,,
2009,"1073001202",402,,,
2009,"1073001202",403,,,
2009,"1073001202",404,,,
2009,"1073001202",405,25000,,
2009,"1073001202",406,,,
2009,"1073001202",407,,,
2009,"1073001202",408,,,
2009,"1073001202",409,,,
2009,"1073001202",410,,,
2009,"1073001202",411,,,
2009,"1073001202",501,,,
2009,"1073001202",502,,,
2009,"1073001202",503,6000,,
2009,"1073001202",504,,,
2009,"1073001202",505,,,
2009,"1073001202",506,,,
2009,"1073001202",601,,,
2009,"1073001202",602,,,
2009,"1073001202",603,,,
2009,"1073001202",604,,,
2009,"1073001202",605,,,
2009,"1073001202",701,,,
2009,"1073001202",702,,,
2009,"1073001202",703,,,
2009,"1073001203",201,,,
2009,"1073001203",202,,,
2009,"1073001203",203,,,
2009,"1073001203",204,,,
2009,"1073001203",205,,,
2009,"1073001203",206,,,
2009,"1073001203",207,,,
2009,"1073001203",208,,,
2009,"1073001203",209,,,
2009,"1073001203",301,,,
2009,"1073001203",302,,20000,
2009,"1073001203",303,14000,,
2009,"1073001203",304,,,
2009,"1073001203",305,,,
2009,"1073001203",306,,,
2009,"1073001203",401,,,
2009,"1073001203",402,3000,,
2009,"1073001203",403,,,
2009,"1073001203",404,,,
2009,"1073001203",405,18000,,
2009,"1073001203",406,,,
2009,"1073001203",407,,,
2009,"1073001203",408,,,
2009,"1073001203",409,60000,,
2009,"1073001203",410,,,
2009,"1073001203",411,,,
2009,"1073001203",501,5000,,
2009,"1073001203",502,12000,,
2009,"1073001203",503,5000,,
2009,"1073001203",504,5000,,
2009,"1073001203",505,,,
2009,"1073001203",506,,,
2009,"1073001203",601,,,
2009,"1073001203",602,,,
2009,"1073001203",603,,,
2009,"1073001203",604,,,
2009,"1073001203",605,,,
2009,"1073001203",701,,,
2009,"1073001203",702,,,
2009,"1073001203",703,,,
2009,"107300120302",201,,,
2009,"107300120302",202,,,
2009,"107300120302",203,50000,,
2009,"107300120302",204,,,
2009,"107300120302",205,,,
2009,"107300120302",206,,,
2009,"107300120302",207,,,
2009,"107300120302",208,,,
2009,"107300120302",209,,,
2009,"107300120302",301,,,
2009,"107300120302",302,,,
2009,"107300120302",303,15000,,
2009,"107300120302",304,65000,,
2009,"107300120302",305,20000,,
2009,"107300120302",306,,,
2009,"107300120302",401,,,
2009,"107300120302",402,,,
2009,"107300120302",403,,,
2009,"107300120302",404,,,
2009,"107300120302",405,30000,,
2009,"107300120302",406,,,
2009,"107300120302",407,,,
2009,"107300120302",408,,,
2009,"107300120302",409,50000,,
2009,"107300120302",410,,,
2009,"107300120302",411,,,
2009,"107300120302",501,12000,,
2009,"107300120302",502,,,
2009,"107300120302",503,,,
2009,"107300120302",504,,,
2009,"107300120302",505,,,
2009,"107300120302",506,,,
2009,"107300120302",601,,,
2009,"107300120302",602,,,
2009,"107300120302",603,,,
2009,"107300120302",604,,,
2009,"107300120302",605,,,
2009,"107300120302",701,,,
2009,"107300120302",702,,,
2009,"107300120302",703,,,
2009,"1073001205",201,,,
2009,"1073001205",202,,,
2009,"1073001205",203,,,
2009,"1073001205",204,,,
2009,"1073001205",205,,,
2009,"1073001205",206,,,
2009,"1073001205",207,,,
2009,"1073001205",208,,,
2009,"1073001205",209,,,
2009,"1073001205",301,,,
2009,"1073001205",302,,,
2009,"1073001205",303,,,
2009,"1073001205",304,,,
2009,"1073001205",305,,,
2009,"1073001205",306,,,
2009,"1073001205",401,,,
2009,"1073001205",402,,,
2009,"1073001205",403,,,
2009,"1073001205",404,,,
2009,"1073001205",405,35000,,
2009,"1073001205",406,,,
2009,"1073001205",407,,,
2009,"1073001205",408,,,
2009,"1073001205",409,,,
2009,"1073001205",410,,,
2009,"1073001205",411,,,
2009,"1073001205",501,,,
2009,"1073001205",502,,,
2009,"1073001205",503,,,
2009,"1073001205",504,,,
2009,"1073001205",505,,,
2009,"1073001205",506,,,
2009,"1073001205",601,,,
2009,"1073001205",602,,,
2009,"1073001205",603,,,
2009,"1073001205",604,,,
2009,"1073001205",605,,,
2009,"1073001205",701,,,
2009,"1073001205",702,,,
2009,"1073001205",703,,,
2009,"1073001206",201,9000,,
2009,"1073001206",202,,,
2009,"1073001206",203,12000,,
2009,"1073001206",204,,,
2009,"1073001206",205,,,
2009,"1073001206",206,3000,,
2009,"1073001206",207,,,
2009,"1073001206",208,,,
2009,"1073001206",209,,,
2009,"1073001206",301,,,
2009,"1073001206",302,,,
2009,"1073001206",303,,,
2009,"1073001206",304,,,
2009,"1073001206",305,,,
2009,"1073001206",306,,,
2009,"1073001206",401,,,
2009,"1073001206",402,,,
2009,"1073001206",403,,,
2009,"1073001206",404,,,
2009,"1073001206",405,,,
2009,"1073001206",406,,,
2009,"1073001206",407,,,
2009,"1073001206",408,,,
2009,"1073001206",409,,,
2009,"1073001206",410,,,
2009,"1073001206",411,,,
2009,"1073001206",501,,,
2009,"1073001206",502,,,
2009,"1073001206",503,,,
2009,"1073001206",504,,,
2009,"1073001206",505,,,
2009,"1073001206",506,,,
2009,"1073001206",601,,,
2009,"1073001206",602,,,
2009,"1073001206",603,8000,,
2009,"1073001206",604,,,
2009,"1073001206",605,,,
2009,"1073001206",701,,,
2009,"1073001206",702,,,
2009,"1073001206",703,,,
2009,"1073001207",201,20000,,
2009,"1073001207",202,,,
2009,"1073001207",203,20000,,
2009,"1073001207",204,,,
2009,"1073001207",205,,,
2009,"1073001207",206,25000,,
2009,"1073001207",207,4500,,
2009,"1073001207",208,,,
2009,"1073001207",209,,,
2009,"1073001207",301,,,
2009,"1073001207",302,,,
2009,"1073001207",303,,,
2009,"1073001207",304,,,
2009,"1073001207",305,,,
2009,"1073001207",306,,,
2009,"1073001207",401,,,
2009,"1073001207",402,,,
2009,"1073001207",403,,,
2009,"1073001207",404,,,
2009,"1073001207",405,,,
2009,"1073001207",406,,,
2009,"1073001207",407,1800000,,
2009,"1073001207",408,,,
2009,"1073001207",409,40000,,
2009,"1073001207",410,,,
2009,"1073001207",411,,,
2009,"1073001207",501,,,
2009,"1073001207",502,,,
2009,"1073001207",503,,,
2009,"1073001207",504,,,
2009,"1073001207",505,,,
2009,"1073001207",506,,,
2009,"1073001207",601,42000,,
2009,"1073001207",602,,,
2009,"1073001207",603,37000,,
2009,"1073001207",604,50000,,
2009,"1073001207",605,,,
2009,"1073001207",701,400000,,
2009,"1073001207",702,,,
2009,"1073001207",703,,,
2009,"1073001209",201,,,
2009,"1073001209",202,25000,,
2009,"1073001209",203,16000,,
2009,"1073001209",204,,,
2009,"1073001209",205,,,
2009,"1073001209",206,,,
2009,"1073001209",207,8000,,
2009,"1073001209",208,40000,,
2009,"1073001209",209,,,
2009,"1073001209",301,,,
2009,"1073001209",302,,10000,
2009,"1073001209",303,10000,,
2009,"1073001209",304,,,
2009,"1073001209",305,,,
2009,"1073001209",306,,,
2009,"1073001209",401,,,
2009,"1073001209",402,,,
2009,"1073001209",403,,,
2009,"1073001209",404,,,
2009,"1073001209",405,,,
2009,"1073001209",406,,,
2009,"1073001209",407,,,
2009,"1073001209",408,,,
2009,"1073001209",409,,,30000
2009,"1073001209",410,,,
2009,"1073001209",411,,,
2009,"1073001209",501,,,
2009,"1073001209",502,,,
2009,"1073001209",503,,,
2009,"1073001209",504,7000,,
2009,"1073001209",505,,,
2009,"1073001209",506,,,
2009,"1073001209",601,165000,,
2009,"1073001209",602,,,
2009,"1073001209",603,26500,,
2009,"1073001209",604,36000,,
2009,"1073001209",605,,,
2009,"1073001209",701,20000,,400000
2009,"1073001209",702,,,
2009,"1073001209",703,,,
2009,"1073001210",201,,,
2009,"1073001210",202,,,
2009,"1073001210",203,,,20000
2009,"1073001210",204,,,
2009,"1073001210",205,,,
2009,"1073001210",206,,,
2009,"1073001210",207,,,
2009,"1073001210",208,,,12000
2009,"1073001210",209,,,
2009,"1073001210",301,,,
2009,"1073001210",302,,,
2009,"1073001210",303,6000,,
2009,"1073001210",304,50000,,
2009,"1073001210",305,,,16000
2009,"1073001210",306,,,
2009,"1073001210",401,,,
2009,"1073001210",402,,,
2009,"1073001210",403,,,
2009,"1073001210",404,,,
2009,"1073001210",405,15000,,
2009,"1073001210",406,,,
2009,"1073001210",407,,,
2009,"1073001210",408,,,
2009,"1073001210",409,,,
2009,"1073001210",410,,,
2009,"1073001210",411,,,
2009,"1073001210",501,,,5000
2009,"1073001210",502,,,
2009,"1073001210",503,,,
2009,"1073001210",504,,,
2009,"1073001210",505,,,
2009,"1073001210",506,,,
2009,"1073001210",601,300000,,
2009,"1073001210",602,,,
2009,"1073001210",603,25000,,
2009,"1073001210",604,70000,,
2009,"1073001210",605,150000,,
2009,"1073001210",701,,,
2009,"1073001210",702,,,
2009,"1073001210",703,,,
2009,"107300121003",201,40000,,
2009,"107300121003",202,70000,,
2009,"107300121003",203,30000,,
2009,"107300121003",204,,,
2009,"107300121003",205,,,
2009,"107300121003",206,12000,,
2009,"107300121003",207,,,
2009,"107300121003",208,3000,,
2009,"107300121003",209,8000,,
2009,"107300121003",301,7000,,
2009,"107300121003",302,3000,,
2009,"107300121003",303,26000,,
2009,"107300121003",304,65000,,
2009,"107300121003",305,,,
2009,"107300121003",306,,,
2009,"107300121003",401,,,
2009,"107300121003",402,7000,,
2009,"107300121003",403,,,
2009,"107300121003",404,,,
2009,"107300121003",405,33000,,
2009,"107300121003",406,,,
2009,"107300121003",407,,,
2009,"107300121003",408,,,
2009,"107300121003",409,67000,,
2009,"107300121003",410,,,
2009,"107300121003",411,,,
2009,"107300121003",501,8000,,
2009,"107300121003",502,14000,,
2009,"107300121003",503,8500,,
2009,"107300121003",504,,,
2009,"107300121003",505,,,
2009,"107300121003",506,,,
2009,"107300121003",601,,,
2009,"107300121003",602,,,
2009,"107300121003",603,,,
2009,"107300121003",604,,,
2009,"107300121003",605,,,
2009,"107300121003",701,,,
2009,"107300121003",702,,,
2009,"107300121003",703,,,
2009,"107300121004",201,800000,,
2009,"107300121004",202,,,
2009,"107300121004",203,,,
2009,"107300121004",204,15000,,
2009,"107300121004",205,,,
2009,"107300121004",206,25000,,
2009,"107300121004",207,,,
2009,"107300121004",208,,,
2009,"107300121004",209,3000,,
2009,"107300121004",301,5000,,
2009,"107300121004",302,8000,,
2009,"107300121004",303,8000,,
2009,"107300121004",304,15000,,
2009,"107300121004",305,60000,,
2009,"107300121004",306,,,
2009,"107300121004",401,,,
2009,"107300121004",402,,,
2009,"107300121004",403,,,
2009,"107300121004",404,,,
2009,"107300121004",405,,,
2009,"107300121004",406,,,
2009,"107300121004",407,,,
2009,"107300121004",408,,,
2009,"107300121004",409,,,
2009,"107300121004",410,,,
2009,"107300121004",411,,,
2009,"107300121004",501,,,
2009,"107300121004",502,,,
2009,"107300121004",503,,,
2009,"107300121004",504,,,
2009,"107300121004",505,,,
2009,"107300121004",506,,,
2009,"107300121004",601,,,
2009,"107300121004",602,,,
2009,"107300121004",603,,,
2009,"107300121004",604,,,
2009,"107300121004",605,,,
2009,"107300121004",701,,,
2009,"107300121004",702,,,
2009,"107300121004",703,,,
2009,"1073001601",201,,,
2009,"1073001601",202,,,
2009,"1073001601",203,,,
2009,"1073001601",204,,,
2009,"1073001601",205,,,
2009,"1073001601",206,,,
2009,"1073001601",207,,,
2009,"1073001601",208,,,
2009,"1073001601",209,,,
2009,"1073001601",301,,,
2009,"1073001601",302,,,
2009,"1073001601",303,,,
2009,"1073001601",304,,,
2009,"1073001601",305,,,
2009,"1073001601",306,,,
2009,"1073001601",401,,,
2009,"1073001601",402,,,
2009,"1073001601",403,,,
2009,"1073001601",404,,,
2009,"1073001601",405,,,
2009,"1073001601",406,,,
2009,"1073001601",407,,,
2009,"1073001601",408,,,
2009,"1073001601",409,,,
2009,"1073001601",410,,,
2009,"1073001601",411,,,
2009,"1073001601",501,,,
2009,"1073001601",502,,,
2009,"1073001601",503,,,
2009,"1073001601",504,,,
2009,"1073001601",505,,,
2009,"1073001601",506,,,
2009,"1073001601",601,,,
2009,"1073001601",602,,,
2009,"1073001601",603,,,
2009,"1073001601",604,,,
2009,"1073001601",605,,,
2009,"1073001601",701,,,
2009,"1073001601",702,,,
2009,"1073001601",703,,,
2009,"1073001602",201,18000,,
2009,"1073001602",202,,,
2009,"1073001602",203,,,
2009,"1073001602",204,,,
2009,"1073001602",205,500,,
2009,"1073001602",206,8000,,
2009,"1073001602",207,,,
2009,"1073001602",208,,,
2009,"1073001602",209,,,
2009,"1073001602",301,,,
2009,"1073001602",302,,,
2009,"1073001602",303,6000,,
2009,"1073001602",304,,,
2009,"1073001602",305,,,
2009,"1073001602",306,,,
2009,"1073001602",401,,,
2009,"1073001602",402,3000,,
2009,"1073001602",403,,,
2009,"1073001602",404,50000,,
2009,"1073001602",405,,,
2009,"1073001602",406,,,
2009,"1073001602",407,,,
2009,"1073001602",408,,,
2009,"1073001602",409,,,
2009,"1073001602",410,,,
2009,"1073001602",411,,,
2009,"1073001602",501,2000,,
2009,"1073001602",502,2000,,
2009,"1073001602",503,,,
2009,"1073001602",504,,,
2009,"1073001602",505,,,
2009,"1073001602",506,,,
2009,"1073001602",601,,,
2009,"1073001602",602,,,
2009,"1073001602",603,,,
2009,"1073001602",604,,,
2009,"1073001602",605,,,
2009,"1073001602",701,,,
2009,"1073001602",702,,,
2009,"1073001602",703,,,
2009,"1073001603",201,,,
2009,"1073001603",202,,,
2009,"1073001603",203,,,
2009,"1073001603",204,,,
2009,"1073001603",205,,,
2009,"1073001603",206,,,
2009,"1073001603",207,,,
2009,"1073001603",208,,,
2009,"1073001603",209,,,
2009,"1073001603",301,,,
2009,"1073001603",302,,,
2009,"1073001603",303,,,
2009,"1073001603",304,,,
2009,"1073001603",305,,,
2009,"1073001603",306,,,
2009,"1073001603",401,,,
2009,"1073001603",402,,,
2009,"1073001603",403,,,
2009,"1073001603",404,,,
2009,"1073001603",405,,,
2009,"1073001603",406,,,
2009,"1073001603",407,,,
2009,"1073001603",408,,,
2009,"1073001603",409,,,
2009,"1073001603",410,,,
2009,"1073001603",411,,,
2009,"1073001603",501,,,
2009,"1073001603",502,,,
2009,"1073001603",503,,,
2009,"1073001603",504,,,
2009,"1073001603",505,,,
2009,"1073001603",506,,,
2009,"1073001603",601,,,
2009,"1073001603",602,,,
2009,"1073001603",603,,,
2009,"1073001603",604,,,
2009,"1073001603",605,,,
